TimeSinceStart,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
5.38,1,Training,0,1,Flat,5,distractor,-0.02449331,0.05027523,0.1281097,352.7495,343.5041,359.31
5.4,1,Training,0,1,Flat,5,distractor,-0.02451941,0.05036052,0.1287223,352.7986,343.4951,359.3497
5.42,1,Training,0,1,Flat,5,distractor,-0.02531346,0.05009757,0.129086,352.6476,343.4995,359.4006
5.44,1,Training,0,1,Flat,5,distractor,-0.02531312,0.05052908,0.1281576,352.6583,343.5345,359.4254
5.46,1,Training,0,1,Flat,5,distractor,-0.02588433,0.05020415,0.1283861,352.7647,343.5251,359.4685
5.46,1,Training,0,1,Flat,5,distractor,-0.02592912,0.0504479,0.1276824,352.878,343.4816,359.4961
5.48,1,Training,0,1,Flat,5,distractor,-0.02596937,0.050387,0.1279172,352.9857,343.4606,359.5277
5.5,1,Training,0,1,Flat,5,distractor,-0.02575007,0.05021468,0.1285072,352.9648,343.5078,359.6187
5.52,1,Training,0,1,Flat,5,distractor,-0.02626314,0.05023497,0.1282348,352.903,343.5987,359.7079
5.54,1,Training,0,1,Flat,5,distractor,-0.02617245,0.05052636,0.1275596,352.9705,343.6284,359.7701
5.56,1,Training,0,1,Flat,5,distractor,-0.02666986,0.05019227,0.1278347,353.0197,343.6358,359.8259
5.56,1,Training,0,1,Flat,5,distractor,-0.02663596,0.05068763,0.1274403,353.0816,343.5964,359.872
5.58,1,Training,0,1,Flat,5,distractor,-0.02718771,0.05014556,0.1278072,353.0745,343.5634,359.9155
5.6,1,Training,0,1,Flat,5,distractor,-0.02698829,0.05039172,0.1272615,353.0758,343.604,359.8959
5.62,1,Training,0,1,Flat,5,distractor,-0.02706956,0.0505496,0.1274919,353.1299,343.6617,359.8709
5.64,1,Training,0,1,Flat,5,distractor,-0.02676164,0.0502474,0.1278143,353.0742,343.6968,359.9088
5.66,1,Training,0,1,Flat,5,distractor,-0.02679973,0.05052914,0.1265637,353.1222,343.6641,359.915
5.66,1,Training,0,1,Flat,5,distractor,-0.02666781,0.05082453,0.1265841,353.2902,343.6008,359.9211
5.68,1,Training,0,1,Flat,5,distractor,-0.02750354,0.0497806,0.1277172,353.2198,343.4777,359.976
5.72,1,Training,0,1,Flat,5,distractor,-0.02830316,0.05063189,0.1272378,353.2078,343.4117,359.8199
6.04,1,Training,0,1,Flat,5,distractor,0.007450666,0.04411259,0.1324506,358.1843,7.250395,0.2857198
6.06,1,Training,0,1,Flat,5,distractor,0.008409848,0.04326738,0.1324181,358.5227,7.579907,0.1698395
6.08,1,Training,0,1,Flat,5,distractor,0.008474266,0.0431947,0.1321681,358.7897,7.76274,0.05552703
6.1,1,Training,0,1,Flat,5,distractor,0.009232894,0.0429168,0.1322634,359.1227,8.044574,359.9479
6.12,1,Training,0,1,Flat,5,distractor,0.009917255,0.04210294,0.1330882,359.4258,8.376157,359.8824
6.12,1,Training,0,1,Flat,5,distractor,0.01073863,0.04149495,0.1328815,359.7355,8.694283,359.8756
6.14,1,Training,0,1,Flat,5,distractor,0.01120242,0.04098113,0.1327939,0.2014286,8.972962,359.9159
6.16,1,Training,0,1,Flat,5,distractor,0.01210002,0.03970489,0.1336412,0.4889935,9.216309,359.9125
6.18,1,Training,0,1,Flat,5,distractor,0.01234535,0.04011573,0.1340884,0.6568403,9.580538,359.8657
6.2,1,Training,0,1,Flat,5,distractor,0.01338604,0.03956313,0.1354629,0.6201928,10.00546,359.8962
6.22,1,Training,0,1,Flat,5,distractor,0.01390005,0.03952751,0.1353445,0.5243123,10.39028,359.9678
6.22,1,Training,0,1,Flat,5,distractor,0.01457818,0.03958305,0.1343688,0.647112,10.65757,0.05313871
6.24,1,Training,0,1,Flat,5,distractor,0.01481576,0.03900067,0.1345063,0.8131212,10.8709,0.1143461
6.26,1,Training,0,1,Flat,5,distractor,0.01494913,0.03948512,0.1341299,1.012505,11.06633,0.1580986
6.28,1,Training,0,1,Flat,5,distractor,0.01482771,0.03893765,0.1354384,1.098551,11.22134,0.1914649
6.3,1,Training,0,1,Flat,5,distractor,0.01565527,0.03863732,0.1356744,1.077754,11.30652,0.2246575
6.32,1,Training,0,1,Flat,5,distractor,0.01552475,0.03891449,0.1353517,1.087999,11.34506,0.2393277
6.32,1,Training,0,1,Flat,5,distractor,0.01535475,0.03879842,0.1352655,1.182945,11.41313,0.2597795
6.34,1,Training,0,1,Flat,5,distractor,0.01572605,0.03826304,0.1354452,1.334712,11.50801,0.3007432
6.36,1,Training,0,1,Flat,5,distractor,0.01591916,0.0380218,0.1356608,1.479593,11.64493,0.3591697
6.38,1,Training,0,1,Flat,5,distractor,0.01575028,0.03843253,0.1356588,1.613232,11.73526,0.4245212
6.4,1,Training,0,1,Flat,5,distractor,0.01640078,0.03730984,0.1365822,1.628145,11.74943,0.4927003
6.42,1,Training,0,1,Flat,5,distractor,0.01595034,0.0380003,0.1361532,1.598139,11.78525,0.5349731
6.44,1,Training,0,1,Flat,5,distractor,0.0164056,0.03745437,0.1364243,1.619489,11.81143,0.586371
6.44,1,Training,0,1,Flat,5,distractor,0.01591575,0.03748126,0.1366515,1.607814,11.93225,0.608277
6.46,1,Training,0,1,Flat,5,distractor,0.01608566,0.0380169,0.1357711,1.718012,12.0658,0.6384662
6.48,1,Training,0,1,Flat,5,distractor,0.01630142,0.0372886,0.1367737,1.677504,12.17088,0.6553417
6.5,1,Training,0,1,Flat,5,distractor,0.01639322,0.03787662,0.1364137,1.611326,12.23318,0.6837204
6.52,1,Training,0,1,Flat,5,distractor,0.0164069,0.03800745,0.1366321,1.557534,12.24117,0.7287519
6.52,1,Training,0,1,Flat,5,distractor,0.01680112,0.03742698,0.136667,1.465005,12.25441,0.8443453
6.54,1,Training,0,1,Flat,5,distractor,0.01622316,0.03786863,0.1361189,1.492026,12.29106,0.9093462
6.56,1,Training,0,1,Flat,5,distractor,0.01637667,0.03787428,0.13568,1.608083,12.33867,0.9857541
6.58,1,Training,0,1,Flat,5,distractor,0.01615409,0.0372807,0.1364556,1.649232,12.40986,1.002673
6.6,1,Training,0,1,Flat,5,distractor,0.01630029,0.03771649,0.1358833,1.684884,12.45135,1.006764
